date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:20:42	12721/12721	---M--	200	added ('OK')	image/jpeg	etag:%2231b1-3fa3e5b12b140%22	http://www.hawaii4two.com/where.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/where.jpg	(from http://www.hawaii4two.com/where.htm)
19:20:42	1198/1198	---M--	200	added ('OK')	image/gif	etag:%224ae-3fa3e5af42cc0%22	http://www.hawaii4two.com/whd.gif	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/whd.gif	(from http://www.hawaii4two.com/where.htm)
19:20:42	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202015%2005:20:42%20GMT	http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.php	(from http://www.hawaii4two.com/where.htm)
19:20:42	21513/21513	---M--	200	added ('OK')	image/jpeg	etag:%225409-3fa3e52129d80%22	http://www.hawaii4two.com/bwanas.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/bwanas.jpg	(from http://www.hawaii4two.com/where.htm)
19:20:43	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202015%2005:20:43%20GMT	http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.php	(from http://www.hawaii4two.com/activ.htm)
19:20:43	682/682	---M--	200	added ('OK')	image/gif	etag:%222aa-3fa3e501b1340%22	http://www.hawaii4two.com/acthd.gif	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/acthd.gif	(from http://www.hawaii4two.com/activ.htm)
19:20:43	11856/11856	---M--	200	added ('OK')	image/jpeg	etag:%222e50-3fa3e52f77f40%22	http://www.hawaii4two.com/coupl2.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/coupl2.jpg	(from http://www.hawaii4two.com/activ.htm)
19:20:44	13901/13901	---M--	200	added ('OK')	image/jpeg	etag:%22364d-3fa3e58829080%22	http://www.hawaii4two.com/puuo.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/puuo.jpg	(from http://www.hawaii4two.com/activ.htm)
19:20:44	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202015%2005:20:44%20GMT	http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.php	(from http://www.hawaii4two.com/gallery.htm)
19:20:45	533/533	---M--	200	added ('OK')	image/gif	etag:%22215-3fa3e531603c0%22	http://www.hawaii4two.com/galhd.gif	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/galhd.gif	(from http://www.hawaii4two.com/gallery.htm)
19:20:45	12984/12984	---M--	200	added ('OK')	image/jpeg	etag:%2232b8-3fa3e57239cc0%22	http://www.hawaii4two.com/konashop.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/konashop.jpg	(from http://www.hawaii4two.com/activ.htm)
19:20:45	11628/11628	---M--	200	added ('OK')	image/jpeg	etag:%222d6c-3fa3e59583000%22	http://www.hawaii4two.com/spencer.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/spencer.jpg	(from http://www.hawaii4two.com/activ.htm)
19:20:48	29022/29022	---M--	200	added ('OK')	image/jpeg	etag:%22715e-3fa3e52ba7640%22	http://www.hawaii4two.com/cottage.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/cottage.jpg	(from http://www.hawaii4two.com/gallery.htm)
19:20:48	15188/15188	---M--	200	added ('OK')	image/jpeg	etag:%223b54-3fa3e5732df00%22	http://www.hawaii4two.com/lily.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/lily.jpg	(from http://www.hawaii4two.com/gallery.htm)
19:20:49	20783/20783	---M--	200	added ('OK')	image/jpeg	etag:%22512f-3fa3e53348840%22	http://www.hawaii4two.com/gecko.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/gecko.jpg	(from http://www.hawaii4two.com/gallery.htm)
19:20:49	16408/16408	---M--	200	added ('OK')	image/jpeg	etag:%224018-3fa3e59583000%22	http://www.hawaii4two.com/sunset.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/sunset.jpg	(from http://www.hawaii4two.com/gallery.htm)
19:20:51	21414/21414	---M--	200	added ('OK')	image/jpeg	etag:%2253a6-3fa3e54a2be40%22	http://www.hawaii4two.com/honaunau.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/honaunau.jpg	(from http://www.hawaii4two.com/gallery.htm)
19:20:51	4801/4801	---M--	200	added ('OK')	text/html	etag:%2212c1-4b5a7f812f340%22	http://www.hawaii4two.com/gall2.htm	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/gall2.html	(from http://www.hawaii4two.com/gallery.htm)
19:20:51	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202015%2005:20:51%20GMT	http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.php	(from http://www.hawaii4two.com/gallery.htm)
19:20:52	19208/19208	---M--	200	added ('OK')	image/jpeg	etag:%224b08-3fa3e5343ca80%22	http://www.hawaii4two.com/ginger.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/ginger.jpg	(from http://www.hawaii4two.com/gallery.htm)
19:20:52	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202015%2005:20:52%20GMT	http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.php	(from http://www.hawaii4two.com/reviews.htm)
